datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,WEST,AEP,AEPOPT,5460.384,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,WEST,AP,AP,5030.395,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,WEST,ATSI,OE,5901.653,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,WEST,ATSI,PAPWR,456.917,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,WEST,CE,CE,9765.590,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,WEST,DAY,DAY,1719.000,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,WEST,DEOK,DEOK,2715.340,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RFC,WEST,DUQ,DUQ,1328.257,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,RTO,RTO,RTO,RTO,75415.295,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,SERC,SOUTH,DOM,DOM,8925.183,True
1/1/2016 11:00:00 AM,1/1/2016 6:00:00 AM,SERC,WEST,EKPC,EKPC,1519.000,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,MIDATL,AE,AE,814.676,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,MIDATL,BC,BC,3157.882,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,1792.336,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,MIDATL,DPL,EASTON,27.344,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,MIDATL,JC,JC,2051.813,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,MIDATL,ME,ME,1387.346,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,MIDATL,PE,PE,3832.768,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,MIDATL,PEP,PEPCO,2414.122,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,MIDATL,PEP,SMECO,369.749,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,MIDATL,PL,PLCO,3622.992,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,MIDATL,PL,UGI,106.467,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,MIDATL,PN,PN,1701.580,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,MIDATL,PS,PS,3858.477,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,MIDATL,RECO,RECO,128.073,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,WEST,AEP,AEPAPT,4471.222,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,WEST,AEP,AEPIMP,2822.656,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,WEST,AEP,AEPKPT,772.341,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,WEST,AEP,AEPOPT,5568.872,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,WEST,AP,AP,5142.485,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,WEST,ATSI,OE,6045.036,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,WEST,ATSI,PAPWR,472.000,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,WEST,CE,CE,9926.168,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,WEST,DAY,DAY,1780.000,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,WEST,DEOK,DEOK,2772.355,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RFC,WEST,DUQ,DUQ,1354.432,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,RTO,RTO,RTO,RTO,77176.364,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,SERC,SOUTH,DOM,DOM,9220.172,True
1/1/2016 12:00:00 PM,1/1/2016 7:00:00 AM,SERC,WEST,EKPC,EKPC,1563.000,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,MIDATL,AE,AE,882.430,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,MIDATL,BC,BC,3171.531,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,1848.529,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,MIDATL,DPL,EASTON,28.326,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,MIDATL,JC,JC,2091.691,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,MIDATL,ME,ME,1433.537,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,MIDATL,PE,PE,3858.042,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2481.688,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,MIDATL,PEP,SMECO,384.118,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,MIDATL,PL,PLCO,3754.653,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,MIDATL,PL,UGI,111.023,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,MIDATL,PN,PN,1761.758,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,MIDATL,PS,PS,3841.954,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,MIDATL,RECO,RECO,129.075,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,WEST,AEP,AEPAPT,4574.792,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,WEST,AEP,AEPIMP,2832.053,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,WEST,AEP,AEPKPT,783.648,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,WEST,AEP,AEPOPT,5635.799,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,WEST,AP,AP,5313.321,True
1/1/2016 1:00:00 PM,1/1/2016 8:00:00 AM,RFC,WEST,ATSI,OE,6036.265,True
